Site Name,Average,StDev,Time,,
Section10473,"1,053.60",87.67,00:30,,
Section10473,"1,028.96",63.18,00:35,,
Section10473,"1,059.44",68.85,00:40,,
Section10473,"1,055.39",61.29,00:45,,
Section10473,"1,061.96",65.73,00:50,,
Section10473,"1,064.65",54.41,00:55,,
Section10473,"1,066.95",83.47,01:00,,
Section10473,"1,074.19",72.65,01:05,,
Section10473,"1,069.12",64.78,01:10,,
Section10473,"1,080.30",62.53,01:15,,
Section10473,"1,056.33",93.79,01:20,,
Section10473,"1,085.09",73.72,01:25,,
Section10473,"1,076.21",90.52,01:30,,
Section10473,"1,087.00",73.95,01:35,,
Section10473,"1,076.20",76.08,01:40,,
Section10473,"1,076.18",58.28,01:45,,
Section10473,"1,086.21",90.38,01:50,,
Section10473,"1,083.65",72.05,01:55,,
Section10473,"1,090.62",68.05,02:00,,
Section10473,"1,111.86",62.06,02:05,,
Section10473,"1,095.78",70.65,02:10,,
Section10473,"1,100.05",48.21,02:15,,
Section10473,"1,113.41",61.03,02:20,,
Section10473,"1,097.88",56.45,02:25,,
Section10473,"1,125.24",55.82,02:30,,
Section10473,"1,094.19",106.92,02:35,,
Section10473,"1,126.04",75.97,02:40,,
Section10473,"1,103.10",84.48,02:45,,
Section10473,"1,128.25",84.87,02:50,,
Section10473,"1,106.00",82.42,02:55,,
Section10473,"1,130.16",77.93,03:00,,
Section10473,"1,114.67",72.88,03:05,,
Section10473,"1,112.77",82.65,03:10,,
Section10473,"1,122.30",69.99,03:15,,
Section10473,"1,106.92",71.26,03:20,,
Section10473,"1,125.05",59.49,03:25,,
Section10473,"1,115.23",77.36,03:30,,
Section10473,"1,138.24",80.32,03:35,,
Section10473,"1,112.93",91.16,03:40,,
Section10473,"1,134.95",71.56,03:45,,
Section10473,"1,165.78",73.67,03:50,,
Section10473,"1,169.71",89.64,03:55,,
Section10473,"1,147.67",89.34,04:00,,
Section10473,"1,156.43",70.40,04:05,,
Section10473,"1,151.30",74.97,04:10,,
Section10473,"1,165.95",81.63,04:15,,
Section10473,"1,151.85",80.72,04:20,,
Section10473,"1,148.19",67.86,04:25,,
Section10473,"1,137.74",89.69,04:30,,
Section10473,"1,146.81",82.19,04:35,,
Section10473,"1,136.78",88.64,04:40,,
Section10473,"1,167.90",69.96,04:45,,
Section10473,"1,149.22",105.03,04:50,,
Section10473,"1,145.76",74.50,04:55,,
Section10473,"1,139.48",94.69,05:00,,
Section10473,"1,143.10",79.11,05:05,,
Section10473,"1,141.74",77.28,05:10,,
Section10473,"1,143.05",69.77,05:15,,
Section10473,"1,129.56",67.45,05:20,,
Section10473,"1,114.86",72.72,05:25,,
Section10473,"1,133.85",82.72,05:30,,
Section10473,"1,086.90",114.78,05:35,,
Section10473,"1,116.14",98.89,05:40,,
Section10473,"1,119.81",98.39,05:45,,
Section10473,"1,125.71",127.20,05:50,,
Section10473,"1,126.81",110.44,05:55,,
Section10473,"1,093.30",72.36,06:00,,
Section10473,"1,086.29",91.41,06:05,,
Section10473,"1,114.48",77.90,06:10,,
Section10473,"1,119.57",89.65,06:15,,
Section10473,"1,071.67",90.88,06:20,,
Section10473,"1,083.14",81.15,06:25,,
Section10473,"1,062.11",70.63,06:30,,
Section10473,"1,067.05",51.81,06:35,,
Section10473,"1,102.07",65.10,06:40,,
Section10473,"1,111.43",62.02,06:45,,
Section10473,"1,110.68",56.15,06:50,,
Section10473,"1,122.29",68.53,06:55,,
Section10473,"1,094.82",69.92,07:00,,
Section10473,"1,105.86",58.69,07:05,,
Section10473,"1,124.39",52.08,07:10,,
Section10473,"1,142.00",53.59,07:15,,
Section10473,"1,119.86",47.56,07:20,,
Section10473,"1,123.95",65.65,07:25,,
Section10473,"1,136.93",53.60,07:30,,
Section10473,"1,136.10",68.60,07:35,,
Section10473,"1,147.82",53.36,07:40,,
Section10473,"1,130.71",72.69,07:45,,
Section10473,"1,137.82",51.21,07:50,,
Section10473,"1,141.90",81.56,07:55,,
Section10473,"1,116.57",54.77,08:00,,
Section10473,"1,134.57",70.36,08:05,,
Section10473,"1,114.11",53.11,08:10,,
Section10473,"1,098.16",86.49,08:15,,
Section10473,"1,112.04",53.87,08:20,,
Section10473,"1,109.67",71.72,08:25,,
Section10473,"1,104.36",62.74,08:30,,
Section10473,"1,110.57",84.33,08:35,,
Section10473,"1,100.14",57.27,08:40,,
Section10473,"1,113.10",81.35,08:45,,
Section10473,"1,113.57",66.80,08:50,,
Section10473,"1,131.86",91.57,08:55,,
Section10473,"1,099.67",49.00,09:00,,
Section10473,"1,101.29",67.92,09:05,,
Section10473,"1,096.48",42.25,09:10,,
Section10473,"1,114.52",62.25,09:15,,
Section10473,"1,100.54",65.47,09:20,,
Section10473,"1,100.81",57.14,09:25,,
Section10473,"1,120.32",60.03,09:30,,
Section10473,"1,107.67",59.55,09:35,,
Section10473,"1,080.79",57.21,09:40,,
Section10473,"1,133.57",81.17,09:45,,
Section10473,"1,087.57",47.70,09:50,,
Section10473,"1,107.52",78.18,09:55,,
Section10473,"1,097.79",63.40,10:00,,
Section10473,"1,112.19",52.35,10:05,,
Section10473,"1,115.39",62.44,10:10,,
Section10473,"1,100.71",56.69,10:15,,
Section10473,"1,111.04",54.27,10:20,,
Section10473,"1,106.38",65.31,10:25,,
Section10473,"1,108.37",51.09,10:30,,
Section10473,"1,124.95",72.62,10:35,,
Section10473,"1,097.44",56.50,10:40,,
Section10473,"1,110.50",48.53,10:45,,
Section10473,"1,106.57",45.90,10:50,,
Section10473,"1,117.89",62.31,10:55,,
Section10473,"1,111.12",68.34,11:00,,
Section10473,"1,091.57",47.90,11:05,,
Section10473,"1,099.62",45.72,11:10,,
Section10473,"1,120.71",56.73,11:15,,
Section10473,"1,087.92",47.15,11:20,,
Section10473,"1,117.40",54.23,11:25,,
Section10473,"1,097.65",55.20,11:30,,
Section10473,"1,154.14",112.78,11:35,,
Section10473,"1,092.19",45.04,11:40,,
Section10473,"1,132.57",103.56,11:45,,
Section10473,"1,128.56",49.27,11:50,,
Section10473,"1,104.14",67.93,11:55,,
Section10473,"1,099.12",53.55,12:00,,
Section10473,"1,105.19",54.04,12:05,,
Section10473,"1,116.22",49.54,12:10,,
Section10473,"1,118.43",57.47,12:15,,
Section10473,"1,108.11",53.91,12:20,,
Section10473,"1,090.81",55.10,12:25,,
Section10473,"1,093.48",52.94,12:30,,
Section10473,"1,122.27",41.01,12:35,,
Section10473,"1,110.27",56.26,12:40,,
Section10473,"1,103.10",44.56,12:45,,
Section10473,"1,102.68",48.83,12:50,,
Section10473,"1,094.25",61.69,12:55,,
Section10473,"1,095.96",60.96,13:00,,
Section10473,"1,105.70",62.55,13:05,,
Section10473,"1,121.21",54.12,13:10,,
Section10473,"1,107.75",69.94,13:15,,
Section10473,"1,109.14",62.32,13:20,,
Section10473,"1,109.05",47.77,13:25,,
Section10473,"1,119.57",61.09,13:30,,
Section10473,"1,107.05",65.03,13:35,,
Section10473,"1,114.14",51.78,13:40,,
Section10473,"1,120.05",65.06,13:45,,
Section10473,"1,125.44",63.75,13:50,,
Section10473,"1,111.70",65.77,13:55,,
Section10473,"1,127.46",56.62,14:00,,
Section10473,"1,105.50",57.69,14:05,,
Section10473,"1,128.39",47.89,14:10,,
Section10473,"1,125.90",76.66,14:15,,
Section10473,"1,117.89",44.47,14:20,,
Section10473,"1,125.50",60.91,14:25,,
Section10473,"1,145.29",67.98,14:30,,
Section10473,"1,108.75",66.45,14:35,,
Section10473,"1,126.81",45.39,14:40,,
Section10473,"1,110.80",50.43,14:45,,
Section10473,"1,129.96",53.91,14:50,,
Section10473,"1,116.59",56.72,14:55,,
Section10473,"1,117.29",60.44,15:00,,
Section10473,"1,125.14",57.40,15:05,,
Section10473,"1,116.13",55.67,15:10,,
Section10473,"1,120.96",60.17,15:15,,
Section10473,"1,140.16",61.66,15:20,,
Section10473,"1,123.13",59.52,15:25,,
Section10473,"1,123.33",56.37,15:30,,
Section10473,"1,114.83",70.46,15:35,,
Section10473,"1,133.77",60.14,15:40,,
Section10473,"1,131.10",54.30,15:45,,
Section10473,"1,148.04",58.72,15:50,,
Section10473,"1,127.95",74.82,15:55,,
Section10473,"1,150.69",55.02,16:00,,
Section10473,"1,128.14",68.27,16:05,,
Section10473,"1,149.12",57.06,16:10,,
Section10473,"1,123.41",53.61,16:15,,
Section10473,"1,126.65",32.99,16:20,,
Section10473,"1,144.64",57.09,16:25,,
Section10473,"1,142.15",59.66,16:30,,
Section10473,"1,147.87",98.39,16:35,,
Section10473,"1,126.84",69.18,16:40,,
Section10473,"1,151.77",58.05,16:45,,
Section10473,"1,132.38",51.45,16:50,,
Section10473,"1,173.29",69.65,16:55,,
Section10473,"1,145.23",43.32,17:00,,
Section10473,"1,146.27",47.29,17:05,,
Section10473,"1,145.42",46.72,17:10,,
Section10473,"1,168.64",78.10,17:15,,
Section10473,"1,153.88",69.27,17:20,,
Section10473,"1,142.14",51.18,17:25,,
Section10473,"1,128.00",51.15,17:30,,
Section10473,"1,141.32",52.96,17:35,,
Section10473,"1,121.96",48.22,17:40,,
Section10473,"1,130.77",58.03,17:45,,
Section10473,"1,108.64",64.32,17:50,,
Section10473,"1,127.32",59.93,17:55,,
Section10473,"1,111.68",58.46,18:00,,
Section10473,"1,121.64",54.37,18:05,,
Section10473,"1,114.28",54.15,18:10,,
Section10473,"1,099.77",56.23,18:15,,
Section10473,"1,107.36",50.94,18:20,,
Section10473,"1,080.05",53.58,18:25,,
Section10473,"1,087.36",40.65,18:30,,
Section10473,"1,100.09",66.72,18:35,,
Section10473,"1,113.54",60.96,18:40,,
Section10473,"1,107.33",56.15,18:45,,
Section10473,"1,101.76",48.23,18:50,,
Section10473,"1,092.32",55.80,18:55,,
Section10473,"1,086.64",51.14,19:00,,
Section10473,"1,082.05",57.03,19:05,,
Section10473,"1,078.44",62.93,19:10,,
Section10473,"1,090.27",45.14,19:15,,
Section10473,"1,072.36",72.25,19:20,,
Section10473,"1,057.00",48.65,19:25,,
Section10473,"1,051.85",60.04,19:30,,
Section10473,"1,060.14",42.86,19:35,,
Section10473,"1,057.96",68.05,19:40,,
Section10473,"1,077.59",44.38,19:45,,
Section10473,"1,050.84",54.42,19:50,,
Section10473,"1,065.14",54.60,19:55,,
Section10473,"1,061.88",45.46,20:00,,
Section10473,"1,066.23",74.07,20:05,,
Section10473,"1,058.32",48.44,20:10,,
Section10473,"1,074.90",63.58,20:15,,
Section10473,"1,058.36",44.63,20:20,,
Section10473,"1,052.18",61.21,20:25,,
Section10473,"1,089.68",69.90,20:30,,
Section10473,"1,102.00",50.32,20:35,,
Section10473,"1,106.75",89.93,20:40,,
Section10473,"1,086.09",62.27,20:45,,
Section10473,"1,075.08",65.76,20:50,,
Section10473,"1,079.77",64.35,20:55,,
Section10473,"1,081.50",94.92,21:00,,
Section10473,"1,080.23",101.85,21:05,,
Section10473,"1,043.42",79.20,21:10,,
Section10473,"1,065.00",60.08,21:15,,
Section10473,"1,049.50",67.47,21:20,,
Section10473,"1,067.09",69.13,21:25,,
Section10473,"1,071.46",74.14,21:30,,
Section10473,"1,060.32",74.47,21:35,,
Section10473,"1,055.38",75.54,21:40,,
Section10473,"1,045.00",66.87,21:45,,
Section10473,"1,039.04",96.28,21:50,,
Section10473,"1,042.05",67.46,21:55,,
Section10473,"1,028.67",81.31,22:00,,
Section10473,"1,069.73",82.94,22:05,,
Section10473,"1,042.42",66.02,22:10,,
Section10473,"1,070.86",95.12,22:15,,
Section10473,"1,062.17",69.88,22:20,,
Section10473,"1,076.36",100.26,22:25,,
Section10473,"1,029.92",78.43,22:30,,
Section10473,"1,050.57",73.64,22:35,,
Section10473,"1,054.79",81.68,22:40,,
Section10473,"1,057.29",75.36,22:45,,
Section10473,"1,041.48",72.95,22:50,,
Section10473,"1,057.86",68.44,22:55,,
Section10473,"1,059.04",79.56,23:00,,
Section10473,"1,065.90",83.43,23:05,,
Section10473,"1,075.12",85.11,23:10,,
Section10473,"1,065.71",87.38,23:15,,
Section10473,"1,072.32",85.62,23:20,,
Section10473,"1,077.71",109.99,23:25,,
Section10473,"1,040.52",78.29,23:30,,
Section10473,"1,058.29",72.50,23:35,,
Section10473,"1,042.00",99.48,23:40,,
Section10473,"1,047.86",73.40,23:45,,
Section10473,"1,044.36",105.03,23:50,,
Section10473,"1,020.19",68.72,23:55,,
,,,,,
Section10563,548.00,42.00,00:00,,
Section10563,550.22,47.06,00:05,,
Section10563,544.72,34.56,00:10,,
Section10563,551.04,47.38,00:15,,
Section10563,552.76,31.37,00:20,,
Section10563,556.86,53.09,00:25,,
Section10563,554.72,32.48,00:30,,
Section10563,552.23,42.08,00:35,,
Section10563,556.04,32.50,00:40,,
Section10563,554.50,41.88,00:45,,
Section10563,552.63,31.07,00:50,,
Section10563,547.36,35.75,00:55,,
Section10563,546.48,35.91,01:00,,
Section10563,553.65,41.41,01:05,,
Section10563,547.09,31.71,01:10,,
Section10563,553.91,40.80,01:15,,
Section10563,545.83,33.85,01:20,,
Section10563,559.50,41.41,01:25,,
Section10563,553.39,38.09,01:30,,
Section10563,563.06,43.77,01:35,,
Section10563,552.00,40.88,01:40,,
Section10563,569.65,38.63,01:45,,
Section10563,561.00,45.23,01:50,,
Section10563,565.00,40.20,01:55,,
Section10563,561.91,50.61,02:00,,
Section10563,569.41,42.97,02:05,,
Section10563,565.16,50.64,02:10,,
Section10563,564.65,45.50,02:15,,
Section10563,562.06,47.81,02:20,,
Section10563,574.55,23.64,02:25,,
Section10563,569.87,52.94,02:30,,
Section10563,571.75,44.93,02:35,,
Section10563,567.68,51.76,02:40,,
Section10563,578.73,46.47,02:45,,
Section10563,589.00,38.67,02:50,,
Section10563,570.31,44.91,02:55,,
Section10563,594.33,47.12,03:00,,
Section10563,571.67,26.89,03:05,,
Section10563,593.89,32.18,03:10,,
Section10563,570.43,35.37,03:15,,
Section10563,597.94,31.17,03:20,,
Section10563,569.40,34.12,03:25,,
Section10563,597.88,32.69,03:30,,
Section10563,567.33,30.29,03:35,,
Section10563,594.17,32.69,03:40,,
Section10563,569.31,31.50,03:45,,
Section10563,593.29,30.43,03:50,,
Section10563,569.54,36.05,03:55,,
Section10563,594.12,27.32,04:00,,
Section10563,581.50,24.40,04:05,,
Section10563,594.12,23.91,04:10,,
Section10563,578.83,23.33,04:15,,
Section10563,590.17,49.57,04:20,,
Section10563,580.75,23.66,04:25,,
Section10563,588.00,43.86,04:30,,
Section10563,586.83,28.34,04:35,,
Section10563,594.56,25.86,04:40,,
Section10563,592.15,26.72,04:45,,
Section10563,592.43,22.17,04:50,,
Section10563,588.07,27.54,04:55,,
Section10563,588.96,24.86,05:00,,
Section10563,575.92,34.30,05:05,,
Section10563,580.30,30.36,05:10,,
Section10563,586.86,27.26,05:15,,
Section10563,578.23,29.58,05:20,,
Section10563,565.24,36.29,05:25,,
Section10563,558.81,38.55,05:30,,
Section10563,545.71,33.64,05:35,,
Section10563,546.11,28.32,05:40,,
Section10563,517.05,38.96,05:45,,
Section10563,529.25,36.08,05:50,,
Section10563,523.21,39.11,05:55,,
Section10563,541.63,49.53,06:00,,
Section10563,533.11,39.58,06:05,,
Section10563,544.33,47.48,06:10,,
Section10563,532.29,41.50,06:15,,
Section10563,541.41,43.81,06:20,,
Section10563,529.71,31.88,06:25,,
Section10563,521.19,46.13,06:30,,
Section10563,539.81,38.69,06:35,,
Section10563,527.59,24.96,06:40,,
Section10563,553.86,40.42,06:45,,
Section10563,547.21,37.61,06:50,,
Section10563,527.43,29.64,06:55,,
Section10563,531.32,36.81,07:00,,
Section10563,546.38,42.20,07:05,,
Section10563,559.18,25.10,07:10,,
Section10563,554.43,35.75,07:15,,
Section10563,538.64,31.99,07:20,,
Section10563,538.86,35.38,07:25,,
Section10563,563.18,41.84,07:30,,
Section10563,549.14,41.77,07:35,,
Section10563,578.11,30.71,07:40,,
Section10563,560.29,39.58,07:45,,
Section10563,575.64,37.13,07:50,,
Section10563,564.33,44.03,07:55,,
Section10563,591.46,44.35,08:00,,
Section10563,579.86,44.18,08:05,,
Section10563,586.46,33.93,08:10,,
Section10563,574.10,36.33,08:15,,
Section10563,583.14,36.88,08:20,,
Section10563,565.81,43.48,08:25,,
Section10563,587.89,44.26,08:30,,
Section10563,569.76,42.35,08:35,,
Section10563,588.71,53.91,08:40,,
Section10563,570.86,36.15,08:45,,
Section10563,581.25,50.90,08:50,,
Section10563,557.81,37.73,08:55,,
Section10563,566.04,35.90,09:00,,
Section10563,562.19,39.12,09:05,,
Section10563,565.39,30.08,09:10,,
Section10563,563.43,43.90,09:15,,
Section10563,569.21,29.11,09:20,,
Section10563,574.48,46.13,09:25,,
Section10563,565.04,30.47,09:30,,
Section10563,569.67,40.89,09:35,,
Section10563,561.39,32.08,09:40,,
Section10563,571.19,36.29,09:45,,
Section10563,571.04,31.82,09:50,,
Section10563,567.81,25.45,09:55,,
Section10563,560.11,25.85,10:00,,
Section10563,564.05,35.84,10:05,,
Section10563,555.61,27.36,10:10,,
Section10563,575.86,37.40,10:15,,
Section10563,560.79,32.98,10:20,,
Section10563,575.71,33.97,10:25,,
Section10563,560.56,29.45,10:30,,
Section10563,562.70,36.63,10:35,,
Section10563,603.37,228.11,10:40,,
Section10563,570.20,37.02,10:45,,
Section10563,567.79,24.13,10:50,,
Section10563,567.90,34.83,10:55,,
Section10563,568.42,26.94,11:00,,
Section10563,561.10,33.69,11:05,,
Section10563,571.27,32.55,11:10,,
Section10563,565.14,37.59,11:15,,
Section10563,574.00,33.05,11:20,,
Section10563,573.52,39.13,11:25,,
Section10563,575.41,33.19,11:30,,
Section10563,559.05,34.68,11:35,,
Section10563,579.96,33.91,11:40,,
Section10563,563.00,38.71,11:45,,
Section10563,573.63,32.61,11:50,,
Section10563,569.10,33.67,11:55,,
Section10563,578.07,31.94,12:00,,
Section10563,569.75,33.58,12:05,,
Section10563,572.61,32.01,12:10,,
Section10563,574.00,38.14,12:15,,
Section10563,575.04,34.15,12:20,,
Section10563,568.60,34.64,12:25,,
Section10563,580.50,32.18,12:30,,
Section10563,581.00,31.39,12:35,,
Section10563,580.41,27.18,12:40,,
Section10563,578.00,39.90,12:45,,
Section10563,578.79,53.36,12:50,,
Section10563,574.21,30.67,12:55,,
Section10563,580.79,48.82,13:00,,
Section10563,565.85,34.62,13:05,,
Section10563,584.04,45.18,13:10,,
Section10563,576.11,28.95,13:15,,
Section10563,585.89,47.06,13:20,,
Section10563,562.75,35.89,13:25,,
Section10563,561.79,35.09,13:30,,
Section10563,566.15,33.64,13:35,,
Section10563,582.82,40.15,13:40,,
Section10563,570.95,35.06,13:45,,
Section10563,573.44,42.48,13:50,,
Section10563,570.20,39.41,13:55,,
Section10563,579.43,23.66,14:00,,
Section10563,572.15,46.18,14:05,,
Section10563,580.82,23.35,14:10,,
Section10563,571.10,44.00,14:15,,
Section10563,581.63,27.70,14:20,,
Section10563,569.80,47.68,14:25,,
Section10563,578.89,33.72,14:30,,
Section10563,575.60,44.07,14:35,,
Section10563,586.14,32.02,14:40,,
Section10563,579.05,40.73,14:45,,
Section10563,575.52,37.06,14:50,,
Section10563,577.27,37.71,14:55,,
Section10563,576.79,31.79,15:00,,
Section10563,582.87,42.50,15:05,,
Section10563,576.00,40.17,15:10,,
Section10563,584.35,36.99,15:15,,
Section10563,581.36,28.74,15:20,,
Section10563,573.33,41.19,15:25,,
Section10563,585.96,32.19,15:30,,
Section10563,574.61,36.70,15:35,,
Section10563,577.92,27.55,15:40,,
Section10563,575.90,38.30,15:45,,
Section10563,580.96,31.59,15:50,,
Section10563,581.73,36.74,15:55,,
Section10563,586.27,31.34,16:00,,
Section10563,586.00,38.51,16:05,,
Section10563,580.73,33.64,16:10,,
Section10563,582.64,25.73,16:15,,
Section10563,576.15,33.87,16:20,,
Section10563,577.41,31.58,16:25,,
Section10563,576.12,29.24,16:30,,
Section10563,575.96,28.57,16:35,,
Section10563,588.52,30.52,16:40,,
Section10563,580.45,34.46,16:45,,
Section10563,584.19,30.99,16:50,,
Section10563,583.18,31.56,16:55,,
Section10563,591.08,32.81,17:00,,
Section10563,584.27,33.78,17:05,,
Section10563,583.15,30.65,17:10,,
Section10563,583.23,36.85,17:15,,
Section10563,594.69,36.35,17:20,,
Section10563,585.82,34.91,17:25,,
Section10563,592.12,37.09,17:30,,
Section10563,579.23,31.45,17:35,,
Section10563,594.72,33.76,17:40,,
Section10563,573.32,40.81,17:45,,
Section10563,586.48,39.82,17:50,,
Section10563,578.73,41.09,17:55,,
Section10563,583.72,39.54,18:00,,
Section10563,570.77,43.73,18:05,,
Section10563,578.88,41.38,18:10,,
Section10563,566.23,46.54,18:15,,
Section10563,565.52,38.50,18:20,,
Section10563,567.68,55.71,18:25,,
Section10563,563.84,36.91,18:30,,
Section10563,568.14,33.96,18:35,,
Section10563,567.42,33.85,18:40,,
Section10563,560.71,34.52,18:45,,
Section10563,558.92,36.94,18:50,,
Section10563,555.95,33.06,18:55,,
Section10563,560.28,42.34,19:00,,
Section10563,556.09,38.96,19:05,,
Section10563,556.84,40.19,19:10,,
Section10563,560.68,38.91,19:15,,
Section10563,560.12,37.06,19:20,,
Section10563,559.36,33.53,19:25,,
Section10563,553.50,38.36,19:30,,
Section10563,564.90,40.36,19:35,,
Section10563,559.64,37.29,19:40,,
Section10563,569.14,40.13,19:45,,
Section10563,558.56,40.73,19:50,,
Section10563,558.09,41.04,19:55,,
Section10563,557.68,39.47,20:00,,
Section10563,558.68,35.55,20:05,,
Section10563,567.96,38.39,20:10,,
Section10563,561.27,39.77,20:15,,
Section10563,560.24,35.64,20:20,,
Section10563,548.32,44.51,20:25,,
Section10563,548.88,51.05,20:30,,
Section10563,546.59,47.92,20:35,,
Section10563,552.92,35.26,20:40,,
Section10563,540.32,49.70,20:45,,
Section10563,559.56,40.19,20:50,,
Section10563,535.27,42.81,20:55,,
Section10563,565.40,40.33,21:00,,
Section10563,544.82,50.49,21:05,,
Section10563,566.72,37.73,21:10,,
Section10563,543.77,50.40,21:15,,
Section10563,565.08,37.33,21:20,,
Section10563,542.26,49.96,21:25,,
Section10563,563.48,47.01,21:30,,
Section10563,543.82,56.99,21:35,,
Section10563,553.88,37.71,21:40,,
Section10563,545.45,56.26,21:45,,
Section10563,546.84,42.40,21:50,,
Section10563,549.23,54.00,21:55,,
Section10563,536.28,39.34,22:00,,
Section10563,552.32,47.47,22:05,,
Section10563,536.80,44.26,22:10,,
Section10563,545.18,54.09,22:15,,
Section10563,540.00,48.17,22:20,,
Section10563,550.36,48.96,22:25,,
Section10563,545.88,48.54,22:30,,
Section10563,546.23,42.17,22:35,,
Section10563,545.16,43.58,22:40,,
Section10563,544.50,45.48,22:45,,
Section10563,556.35,46.70,22:50,,
Section10563,546.10,42.13,22:55,,
Section10563,552.77,42.04,23:00,,
Section10563,550.14,43.26,23:05,,
Section10563,554.42,39.32,23:10,,
Section10563,551.67,41.84,23:15,,
